ONET_SOC_CODE,TASK_ID,TASK,TASK_TYPE,TASK_CLASSIFICATION,TASK_CLASSIFICATION_SCORE
39-3031.00,5115,Page individuals wanted at the box office.,Supplemental,non-remote,0.6824769973754883
39-3031.00,20768,"Schedule or manage staff, such as volunteer usher corps.",Supplemental,remote,0.8392528891563416
39-3091.00,5119,Sell tickets and collect fees from customers.,Core,remote,0.83255934715271
39-3091.00,5116,"Provide information about facilities, entertainment options, and rules and regulations.",Core,remote,0.8464759588241577
39-3091.00,5120,Keep informed of shut-down and emergency evacuation procedures.,Core,remote,0.6297401189804077
39-3091.00,5130,"Direct patrons to rides, seats, or attractions.",Core,remote,0.8392403721809387
39-3091.00,5118,"Monitor activities to ensure adherence to rules and safety procedures, or arrange for the removal of unruly patrons.",Core,remote,0.7276797890663147
39-3091.00,5117,"Record details of attendance, sales, receipts, reservations, or repair activities.",Core,remote,0.8075039982795715
39-3091.00,5134,"Maintain inventories of equipment, storing and retrieving items and assembling and disassembling equipment as necessary.",Core,remote,0.7496716380119324
39-3091.00,5131,"Provide assistance to patrons entering or exiting amusement rides, boats, or ski lifts, or mounting or dismounting animals.",Supplemental,remote,0.7073638439178467
39-3091.00,5121,"Clean sporting equipment, vehicles, rides, booths, facilities, or grounds.",Supplemental,remote,0.7732228636741638
39-3091.00,5125,"Inspect equipment to detect wear and damage and perform minor repairs, adjustments, or maintenance tasks, such as oiling parts.",Supplemental,remote,0.8735761642456055
39-3091.00,5128,"Verify, collect, or punch tickets before admitting patrons to venues, such as amusement parks and rides.",Supplemental,remote,0.704870343208313
39-3091.00,5124,"Fasten safety devices for patrons, or provide them with directions for fastening devices.",Supplemental,remote,0.739378035068512
39-3091.00,5123,Announce or describe amusement park attractions to patrons to entice customers to games and other entertainment.,Supplemental,remote,0.7930460572242737
39-3091.00,5133,"Schedule the use of recreation facilities, such as golf courses, tennis courts, bowling alleys, or softball diamonds.",Supplemental,remote,0.8377668261528015
39-3091.00,5132,Sell and serve refreshments to customers.,Supplemental,remote,0.8057682514190674
39-3091.00,5127,"Rent, sell, or issue sporting equipment and supplies, such as bowling shoes, golf balls, swimming suits, or beach chairs.",Supplemental,remote,0.8555616736412048
39-3091.00,5126,"Operate, drive, or explain the use of mechanical riding devices or other automatic equipment in amusement parks, carnivals, or recreation areas.",Supplemental,remote,0.5540120005607605
39-3092.00,9627,"Create worksheets for dressing lists, show notes, or costume checks.",Core,remote,0.9008973240852356
39-3092.00,20898,Provide dressing assistance to cast members or assign cast dressers to assist specific cast members with costume changes.,Core,remote,0.9107893705368042
39-3092.00,9616,Arrange costumes in order of use to facilitate quick-change procedures for performances.,Core,remote,0.7947208285331726
39-3092.00,9621,"Design or construct costumes or send them to tailors for construction, major repairs, or alterations.",Core,remote,0.8224927186965942
39-3092.00,9629,Examine costume fit on cast members and sketch or write notes for alterations.,Core,remote,0.829782247543335
39-3092.00,9615,Distribute costumes or related equipment and keep records of item status.,Core,remote,0.8611642122268677
39-3092.00,9623,Check the appearance of costumes on stage or under lights to determine whether desired effects are being achieved.,Core,remote,0.773125410079956
39-3092.00,9618,Clean and press costumes before and after performances and perform any minor repairs.,Core,remote,0.7723267078399658
39-3092.00,9625,"Collaborate with production designers, costume designers, or other production staff to discuss and execute costume design details.",Core,remote,0.8545938730239868
39-3092.00,9626,"Monitor, maintain, or secure inventories of costumes, wigs, or makeup, providing keys or access to assigned directors, costume designers, or wardrobe mistresses/masters.",Core,remote,0.774928092956543
39-3092.00,9622,"Purchase, rent, or requisition costumes or other wardrobe necessities.",Core,remote,0.6729181408882141
39-3092.00,9632,"Study books, pictures, or examples of period clothing to determine styles worn during specific periods in history.",Core,remote,0.5363917946815491
39-3092.00,9617,Return borrowed or rented items when productions are complete and return other items to storage.,Core,remote,0.8573369383811951
39-3092.00,9630,"Review scripts or other production information to determine a story's locale or period, as well as the number of characters and required costumes.",Core,remote,0.8837933540344238
39-3092.00,9624,Inventory stock to determine types or conditions of available costuming.,Core,remote,0.8688012957572937
39-3092.00,9628,Direct the work of wardrobe crews during dress rehearsals or performances.,Supplemental,remote,0.7448809742927551
39-3092.00,9634,"Participate in the hiring, training, scheduling, or supervision of alteration workers.",Supplemental,remote,0.72355055809021
39-3092.00,9633,"Provide managers with budget recommendations and take responsibility for budgetary line items related to costumes, storage, or makeup needs.",Supplemental,remote,0.8481894731521606
39-3092.00,9619,"Assign lockers to employees and maintain locker rooms, dressing rooms, wig rooms, or costume storage or laundry areas.",Supplemental,remote,0.7774658799171448
39-3092.00,9631,Recommend vendors and monitor their work.,Supplemental,remote,0.892202615737915
39-3092.00,9635,"Care for non-clothing items, such as flags, table skirts, or draperies.",Supplemental,remote,0.6538592576980591
39-3093.00,4476,"Provide towels and sheets to clients in public baths, steam rooms, and restrooms.",Core,remote,0.7864698171615601
39-3093.00,4465,"Assign dressing room facilities, locker space, or clothing containers to patrons of athletic or bathing establishments.",Core,remote,0.8282906413078308
39-3093.00,4467,"Check supplies to ensure adequate availability, and order new supplies when necessary.",Core,remote,0.8591315746307373
39-3093.00,4472,"Monitor patrons' facility use to ensure that rules and regulations are followed, and safety and order are maintained.",Core,remote,0.7495023608207703
39-3093.00,20134,Clean facilities such as floors or locker rooms.,Core,remote,0.747310221195221
39-3093.00,4466,"Answer customer inquiries or explain cost, availability, policies, and procedures of facilities.",Core,remote,0.8443605303764343
39-3093.00,4468,Refer guest problems or complaints to supervisors.,Core,remote,0.665757954120636
39-3093.00,4484,Maintain a lost-and-found collection.,Core,remote,0.7619993686676025
39-3093.00,4469,"Clean and polish footwear, using brushes, sponges, cleaning fluid, polishes, waxes, liquid or sole dressing, and daubers.",Supplemental,remote,0.9127522706985474
39-3093.00,4474,"Activate emergency action plans and administer first aid, as necessary.",Supplemental,remote,0.8438684940338135
39-3093.00,4473,"Procure beverages, food, and other items as requested.",Supplemental,remote,0.9380601644515991
39-3093.00,4477,Collect soiled linen or clothing for laundering.,Supplemental,remote,0.8291923403739929
39-3093.00,4475,"Store personal possessions for patrons, issue claim checks for articles stored, and return articles on receipt of checks.",Supplemental,remote,0.6351813077926636
39-3093.00,4471,Operate washing machines and dryers to clean soiled apparel and towels.,Supplemental,remote,0.933017373085022
39-3093.00,4482,"Maintain inventories of clothing or uniforms, accessories, equipment, or linens.",Supplemental,remote,0.7751557230949402
39-3093.00,4479,Attend to needs of athletic teams in clubhouses.,Supplemental,remote,0.63339763879776
39-3093.00,4480,Provide assistance to patrons by performing duties such as opening doors or carrying bags.,Supplemental,remote,0.7706226706504822
39-3093.00,4478,Operate controls that regulate temperatures or room environments.,Supplemental,remote,0.9277088642120361
39-3093.00,4483,"Issue gym clothes, uniforms, towels, athletic equipment, and special athletic apparel.",Supplemental,remote,0.8151351809501648
39-3093.00,4486,"Provide or arrange for services such as clothes pressing, cleaning, or repair.",Supplemental,remote,0.8867645263671875
39-3093.00,4470,"Report and document safety hazards, potentially hazardous conditions, and unsafe practices and procedures.",Supplemental,remote,0.7828041911125183
39-3093.00,4481,Stencil identifying information on equipment.,Supplemental,remote,0.784237802028656
39-3093.00,4485,Set up various apparatus or athletic equipment.,Supplemental,remote,0.8413856625556946
39-4011.00,4487,Conform to laws of health and sanitation and ensure that legal requirements concerning embalming are met.,Core,remote,0.5499610304832458
39-4011.00,4488,Apply cosmetics to impart lifelike appearance to the deceased.,Core,remote,0.805899977684021
39-4011.00,4495,"Join lips, using needles and thread or wire.",Core,remote,0.8496413826942444
39-4011.00,4490,"Close incisions, using needles and sutures.",Core,remote,0.5589245557785034
39-4011.00,4489,"Incise stomach and abdominal walls and probe internal organs, using trocar, to withdraw blood and waste matter from organs.",Core,remote,0.6614651679992676
39-4011.00,23930,Clean and disinfect areas in which bodies are prepared and embalmed.,Core,remote,0.7407131791114807
39-4011.00,4493,Dress bodies and place them in caskets.,Core,remote,0.5921528935432434
39-4011.00,4492,"Make incisions in arms or thighs and drain blood from circulatory system and replace it with embalming fluid, using pump.",Core,remote,0.6408028602600098
39-4011.00,20257,Remove the deceased from place of death and transport to funeral home.,Core,remote,0.8224194645881653
39-4011.00,4494,"Perform the duties of funeral directors, including coordinating funeral activities.",Core,remote,0.8431001305580139
39-4011.00,4497,"Attach trocar to pump-tube, start pump, and repeat probing to force embalming fluid into organs.",Core,remote,0.8898559212684631
